state,industry,date,variable,pct,prev_date,prev_day,change,change_lbl,color
TX,"Charities, Education & Membership",2020-04-21,locations_open,-45.1,-42.9,2020-04-14,-2.200000000000003,,#F26852
TX,Food & Drink,2020-04-21,locations_open,-39.8,-41.8,2020-04-14,2,+,#66E8C6
TX,Health Care and Fitness,2020-04-21,locations_open,-34.4,-37.9,2020-04-14,3.5,+,#66E8C6
TX,Home and Repair,2020-04-21,locations_open,-28.3,-31.9,2020-04-14,3.599999999999998,+,#66E8C6
TX,Leisure and Entertainment,2020-04-21,locations_open,-60.2,-63.6,2020-04-14,3.3999999999999986,+,#66E8C6
TX,Other,2020-04-21,locations_open,-35.4,-39.1,2020-04-14,3.700000000000003,+,#66E8C6
TX,Professional Services,2020-04-21,locations_open,-30.6,-32.5,2020-04-14,1.8999999999999986,+,#66E8C6
TX,Retail,2020-04-21,locations_open,-39.2,-42.5,2020-04-14,3.299999999999997,+,#66E8C6
TX,Transportation,2020-04-21,locations_open,-23.2,-29.6,2020-04-14,6.400000000000002,+,#66E8C6
TX,Beauty & Personal Care,2020-04-21,employees_working,-82.9,-82.9,2020-04-14,0,,#FFD100
TX,"Charities, Education & Membership",2020-04-21,employees_working,-60.4,-59.2,2020-04-14,-1.1999999999999957,,#F26852
TX,Food & Drink,2020-04-21,employees_working,-51.1,-54,2020-04-14,2.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-04-21,employees_working,-38.1,-42.2,2020-04-14,4.100000000000001,+,#66E8C6
TX,Home and Repair,2020-04-21,employees_working,-12,-23,2020-04-14,11,+,#66E8C6
TX,Leisure and Entertainment,2020-04-21,employees_working,-65.8,-66.6,2020-04-14,0.7999999999999972,+,#66E8C6
TX,Other,2020-04-21,employees_working,-40,-42.3,2020-04-14,2.299999999999997,+,#66E8C6
TX,Professional Services,2020-04-21,employees_working,-40.2,-42.2,2020-04-14,2,+,#66E8C6
TX,Retail,2020-04-21,employees_working,-44.5,-46.7,2020-04-14,2.200000000000003,+,#66E8C6
TX,Transportation,2020-04-21,employees_working,-29.3,-25.6,2020-04-14,-3.6999999999999993,,#F26852
TX,Beauty & Personal Care,2020-04-22,hours_worked,-83.8,-85.5,2020-04-15,1.7000000000000028,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-22,hours_worked,-64.8,-65,2020-04-15,0.20000000000000284,+,#66E8C6
TX,Food & Drink,2020-04-22,hours_worked,-52,-55.1,2020-04-15,3.1000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-22,hours_worked,-38.4,-41.5,2020-04-15,3.1000000000000014,+,#66E8C6
TX,Home and Repair,2020-04-22,hours_worked,-14.3,-12.7,2020-04-15,-1.6000000000000014,,#F26852
TX,Leisure and Entertainment,2020-04-22,hours_worked,-65.1,-67.4,2020-04-15,2.3000000000000114,+,#66E8C6
TX,Other,2020-04-22,hours_worked,-38.4,-39.7,2020-04-15,1.3000000000000043,+,#66E8C6
TX,Professional Services,2020-04-22,hours_worked,-42.1,-46.1,2020-04-15,4,+,#66E8C6
TX,Retail,2020-04-22,hours_worked,-46,-49.7,2020-04-15,3.700000000000003,+,#66E8C6
TX,Transportation,2020-04-22,hours_worked,-35.9,-41.8,2020-04-15,5.899999999999999,+,#66E8C6
TX,Beauty & Personal Care,2020-04-22,locations_open,-88.2,-88.2,2020-04-15,0,,#FFD100
TX,"Charities, Education & Membership",2020-04-22,locations_open,-48.5,-46.2,2020-04-15,-2.299999999999997,,#F26852
TX,Food & Drink,2020-04-22,locations_open,-39.1,-41.7,2020-04-15,2.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-22,locations_open,-35,-38.5,2020-04-15,3.5,+,#66E8C6
TX,Home and Repair,2020-04-22,locations_open,-34.4,-28.1,2020-04-15,-6.299999999999997,,#F26852
TX,Leisure and Entertainment,2020-04-22,locations_open,-63.8,-62.1,2020-04-15,-1.6999999999999957,,#F26852
TX,Other,2020-04-22,locations_open,-35.8,-37.2,2020-04-15,1.4000000000000057,+,#66E8C6
TX,Professional Services,2020-04-22,locations_open,-29.4,-28.9,2020-04-15,-0.5,,#F26852
TX,Retail,2020-04-22,locations_open,-39.6,-42.3,2020-04-15,2.6999999999999957,+,#66E8C6
TX,Transportation,2020-04-22,locations_open,-26.7,-29.8,2020-04-15,3.1000000000000014,+,#66E8C6
TX,Beauty & Personal Care,2020-04-22,employees_working,-81.3,-84.2,2020-04-15,2.9000000000000057,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-22,employees_working,-61.5,-60.7,2020-04-15,-0.7999999999999972,,#F26852
TX,Food & Drink,2020-04-22,employees_working,-50.8,-54.2,2020-04-15,3.4000000000000057,+,#66E8C6
TX,Health Care and Fitness,2020-04-22,employees_working,-36.6,-40.2,2020-04-15,3.6000000000000014,+,#66E8C6
TX,Home and Repair,2020-04-22,employees_working,-14.9,-12.4,2020-04-15,-2.5,,#F26852
TX,Leisure and Entertainment,2020-04-22,employees_working,-68.1,-69.6,2020-04-15,1.5,+,#66E8C6
TX,Other,2020-04-22,employees_working,-38.1,-41.3,2020-04-15,3.1999999999999957,+,#66E8C6
TX,Professional Services,2020-04-22,employees_working,-38.5,-41.5,2020-04-15,3,+,#66E8C6
TX,Retail,2020-04-22,employees_working,-43.5,-47.6,2020-04-15,4.100000000000001,+,#66E8C6
TX,Transportation,2020-04-22,employees_working,-27.8,-33,2020-04-15,5.199999999999999,+,#66E8C6
TX,Beauty & Personal Care,2020-04-23,hours_worked,-84.9,-84.5,2020-04-16,-0.4000000000000057,,#F26852
TX,"Charities, Education & Membership",2020-04-23,hours_worked,-65.6,-64.7,2020-04-16,-0.8999999999999915,,#F26852
TX,Food & Drink,2020-04-23,hours_worked,-51.9,-55.4,2020-04-16,3.5,+,#66E8C6
TX,Health Care and Fitness,2020-04-23,hours_worked,-39,-44,2020-04-16,5,+,#66E8C6
TX,Home and Repair,2020-04-23,hours_worked,-5.3,-9.7,2020-04-16,4.3999999999999995,+,#66E8C6
TX,Leisure and Entertainment,2020-04-23,hours_worked,-67.5,-70.6,2020-04-16,3.0999999999999943,+,#66E8C6
TX,Other,2020-04-23,hours_worked,-39.4,-41.5,2020-04-16,2.1000000000000014,+,#66E8C6
TX,Professional Services,2020-04-23,hours_worked,-44.6,-47,2020-04-16,2.3999999999999986,+,#66E8C6
TX,Retail,2020-04-23,hours_worked,-43.5,-48.1,2020-04-16,4.600000000000001,+,#66E8C6
TX,Transportation,2020-04-23,hours_worked,-37.7,-35.4,2020-04-16,-2.3000000000000043,,#F26852
TX,Beauty & Personal Care,2020-04-23,locations_open,-90.3,-84.5,2020-04-16,-5.799999999999997,,#F26852
TX,"Charities, Education & Membership",2020-04-23,locations_open,-42.7,-41.2,2020-04-16,-1.5,,#F26852
TX,Food & Drink,2020-04-23,locations_open,-37.5,-40.5,2020-04-16,3,+,#66E8C6
TX,Health Care and Fitness,2020-04-23,locations_open,-36.5,-37.5,2020-04-16,1,+,#66E8C6
TX,Home and Repair,2020-04-23,locations_open,-30,-28.7,2020-04-16,-1.3000000000000007,,#F26852
TX,Leisure and Entertainment,2020-04-23,locations_open,-63.2,-64.7,2020-04-16,1.5,+,#66E8C6
TX,Other,2020-04-23,locations_open,-37.8,-39.4,2020-04-16,1.6000000000000014,+,#66E8C6
TX,Professional Services,2020-04-23,locations_open,-31.2,-30.2,2020-04-16,-1,,#F26852
TX,Retail,2020-04-23,locations_open,-38.7,-42,2020-04-16,3.299999999999997,+,#66E8C6
TX,Transportation,2020-04-23,locations_open,-23.2,-32.8,2020-04-16,9.599999999999998,+,#66E8C6
TX,Beauty & Personal Care,2020-04-23,employees_working,-82.3,-82.3,2020-04-16,0,,#FFD100
TX,"Charities, Education & Membership",2020-04-23,employees_working,-60.8,-60,2020-04-16,-0.7999999999999972,,#F26852
TX,Food & Drink,2020-04-23,employees_working,-50.7,-54.1,2020-04-16,3.3999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-04-23,employees_working,-37.3,-41.7,2020-04-16,4.400000000000006,+,#66E8C6
TX,Home and Repair,2020-04-23,employees_working,-7.7,-10.7,2020-04-16,2.999999999999999,+,#66E8C6
TX,Leisure and Entertainment,2020-04-23,employees_working,-70,-72.7,2020-04-16,2.700000000000003,+,#66E8C6
TX,Other,2020-04-23,employees_working,-40.9,-42.4,2020-04-16,1.5,+,#66E8C6
TX,Professional Services,2020-04-23,employees_working,-40.7,-42.2,2020-04-16,1.5,+,#66E8C6
TX,Retail,2020-04-23,employees_working,-42.2,-46.3,2020-04-16,4.099999999999994,+,#66E8C6
TX,Transportation,2020-04-23,employees_working,-28.6,-31,2020-04-16,2.3999999999999986,+,#66E8C6
TX,Beauty & Personal Care,2020-04-24,hours_worked,-90.1,-92.6,2020-04-17,2.5,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-24,hours_worked,-64,-63.6,2020-04-17,-0.3999999999999986,,#F26852
TX,Food & Drink,2020-04-24,hours_worked,-52.7,-56,2020-04-17,3.299999999999997,+,#66E8C6
TX,Health Care and Fitness,2020-04-24,hours_worked,-39.3,-44.2,2020-04-17,4.900000000000006,+,#66E8C6
TX,Home and Repair,2020-04-24,hours_worked,-9,-12.4,2020-04-17,3.4000000000000004,+,#66E8C6
TX,Leisure and Entertainment,2020-04-24,hours_worked,-67.7,-70.2,2020-04-17,2.5,+,#66E8C6
TX,Other,2020-04-24,hours_worked,-40,-43.3,2020-04-17,3.299999999999997,+,#66E8C6
TX,Professional Services,2020-04-24,hours_worked,-47.4,-47.4,2020-04-17,0,,#FFD100
TX,Retail,2020-04-24,hours_worked,-44,-49,2020-04-17,5,+,#66E8C6
TX,Transportation,2020-04-24,hours_worked,-33.7,-39,2020-04-17,5.299999999999997,+,#66E8C6
TX,Beauty & Personal Care,2020-04-24,locations_open,-91,-83.8,2020-04-17,-7.200000000000003,,#F26852
TX,"Charities, Education & Membership",2020-04-24,locations_open,-46.7,-42.6,2020-04-17,-4.100000000000001,,#F26852
TX,Food & Drink,2020-04-24,locations_open,-37.2,-40.1,2020-04-17,2.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-04-24,locations_open,-36.2,-40.6,2020-04-17,4.399999999999999,+,#66E8C6
TX,Home and Repair,2020-04-24,locations_open,-28.4,-27.2,2020-04-17,-1.1999999999999993,,#F26852
TX,Leisure and Entertainment,2020-04-24,locations_open,-62.5,-65.3,2020-04-17,2.799999999999997,+,#66E8C6
TX,Other,2020-04-24,locations_open,-35.1,-36.7,2020-04-17,1.6000000000000014,+,#66E8C6
TX,Professional Services,2020-04-24,locations_open,-32.4,-32.4,2020-04-17,0,,#FFD100
TX,Retail,2020-04-24,locations_open,-36.3,-42,2020-04-17,5.700000000000003,+,#66E8C6
TX,Transportation,2020-04-24,locations_open,-16.8,-26.4,2020-04-17,9.599999999999998,+,#66E8C6
TX,Beauty & Personal Care,2020-04-24,employees_working,-86.7,-89.8,2020-04-17,3.0999999999999943,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-24,employees_working,-60.4,-58.9,2020-04-17,-1.5,,#F26852
TX,Food & Drink,2020-04-24,employees_working,-50.9,-54.1,2020-04-17,3.200000000000003,+,#66E8C6
TX,Health Care and Fitness,2020-04-24,employees_working,-38.4,-42.9,2020-04-17,4.5,+,#66E8C6
TX,Home and Repair,2020-04-24,employees_working,-9.2,-10.6,2020-04-17,1.4000000000000004,+,#66E8C6
TX,Leisure and Entertainment,2020-04-24,employees_working,-69.1,-72.8,2020-04-17,3.700000000000003,+,#66E8C6
TX,Other,2020-04-24,employees_working,-39.6,-42.9,2020-04-17,3.299999999999997,+,#66E8C6
TX,Professional Services,2020-04-24,employees_working,-42.4,-43.1,2020-04-17,0.7000000000000028,+,#66E8C6
TX,Retail,2020-04-24,employees_working,-42.1,-46.7,2020-04-17,4.600000000000001,+,#66E8C6
TX,Transportation,2020-04-24,employees_working,-29.8,-33.8,2020-04-17,3.9999999999999964,+,#66E8C6
TX,Beauty & Personal Care,2020-04-25,hours_worked,-92.9,-93.7,2020-04-18,0.7999999999999972,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-25,hours_worked,-61.8,-63.1,2020-04-18,1.3000000000000043,+,#66E8C6
TX,Food & Drink,2020-04-25,hours_worked,-56.7,-59.2,2020-04-18,2.5,+,#66E8C6
TX,Health Care and Fitness,2020-04-25,hours_worked,-45.6,-49.3,2020-04-18,3.6999999999999957,+,#66E8C6
TX,Home and Repair,2020-04-25,hours_worked,-39,-67.1,2020-04-18,28.099999999999994,+,#66E8C6
TX,Leisure and Entertainment,2020-04-25,hours_worked,-81.9,-84.5,2020-04-18,2.5999999999999943,+,#66E8C6
TX,Other,2020-04-25,hours_worked,-54.5,-57,2020-04-18,2.5,+,#66E8C6
TX,Professional Services,2020-04-25,hours_worked,-45.5,-48.9,2020-04-18,3.3999999999999986,+,#66E8C6
TX,Retail,2020-04-25,hours_worked,-47.6,-54,2020-04-18,6.399999999999999,+,#66E8C6
TX,Transportation,2020-04-25,hours_worked,-51.6,-40.1,2020-04-18,-11.5,,#F26852
TX,Beauty & Personal Care,2020-04-25,locations_open,-85,-92.5,2020-04-18,7.5,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-25,locations_open,-62.9,-68.8,2020-04-18,5.899999999999999,+,#66E8C6
TX,Food & Drink,2020-04-25,locations_open,-37.8,-40.4,2020-04-18,2.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-25,locations_open,-53.9,-56.1,2020-04-18,2.200000000000003,+,#66E8C6
TX,Home and Repair,2020-04-25,locations_open,-32.6,-44.2,2020-04-18,11.600000000000001,+,#66E8C6
TX,Leisure and Entertainment,2020-04-25,locations_open,-65.7,-71.4,2020-04-18,5.700000000000003,+,#66E8C6
TX,Other,2020-04-25,locations_open,-40.4,-44.8,2020-04-18,4.399999999999999,+,#66E8C6
TX,Professional Services,2020-04-25,locations_open,-35.1,-32.2,2020-04-18,-2.8999999999999986,,#F26852
TX,Retail,2020-04-25,locations_open,-41.1,-48.6,2020-04-18,7.5,+,#66E8C6
TX,Transportation,2020-04-25,locations_open,-27.3,-42.9,2020-04-18,15.599999999999998,+,#66E8C6
TX,Beauty & Personal Care,2020-04-25,employees_working,-89,-91.8,2020-04-18,2.799999999999997,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-25,employees_working,-60.9,-64.4,2020-04-18,3.500000000000007,+,#66E8C6
TX,Food & Drink,2020-04-25,employees_working,-53.6,-56.3,2020-04-18,2.6999999999999957,+,#66E8C6
TX,Health Care and Fitness,2020-04-25,employees_working,-50.2,-54.8,2020-04-18,4.599999999999994,+,#66E8C6
TX,Home and Repair,2020-04-25,employees_working,-37.2,-63,2020-04-18,25.799999999999997,+,#66E8C6
TX,Leisure and Entertainment,2020-04-25,employees_working,-80.4,-83.2,2020-04-18,2.799999999999997,+,#66E8C6
TX,Other,2020-04-25,employees_working,-52,-55.6,2020-04-18,3.6000000000000014,+,#66E8C6
TX,Professional Services,2020-04-25,employees_working,-44.5,-49.6,2020-04-18,5.100000000000001,+,#66E8C6
TX,Retail,2020-04-25,employees_working,-45.5,-51.4,2020-04-18,5.899999999999999,+,#66E8C6
TX,Transportation,2020-04-25,employees_working,-45.1,-45.1,2020-04-18,0,,#FFD100
TX,Beauty & Personal Care,2020-04-26,hours_worked,-92.4,-92.9,2020-04-19,0.5,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-26,hours_worked,-59.1,-57.3,2020-04-19,-1.8000000000000043,,#F26852
TX,Food & Drink,2020-04-26,hours_worked,-59.5,-61.5,2020-04-19,2,+,#66E8C6
TX,Health Care and Fitness,2020-04-26,hours_worked,-27.8,-34,2020-04-19,6.199999999999999,+,#66E8C6
TX,Home and Repair,2020-04-26,hours_worked,-75.6,-90.1,2020-04-19,14.5,+,#66E8C6
TX,Leisure and Entertainment,2020-04-26,hours_worked,-80.9,-83.7,2020-04-19,2.799999999999997,+,#66E8C6
TX,Other,2020-04-26,hours_worked,-54.8,-59,2020-04-19,4.200000000000003,+,#66E8C6
TX,Professional Services,2020-04-26,hours_worked,-44.9,-42.4,2020-04-19,-2.5,,#F26852
TX,Retail,2020-04-26,hours_worked,-44.1,-50.5,2020-04-19,6.399999999999999,+,#66E8C6
TX,Transportation,2020-04-26,hours_worked,-47.5,-46.4,2020-04-19,-1.1000000000000014,,#F26852
TX,Beauty & Personal Care,2020-04-26,locations_open,-92.5,-96.3,2020-04-19,3.799999999999997,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-26,locations_open,-46.5,-54.9,2020-04-19,8.399999999999999,+,#66E8C6
TX,Food & Drink,2020-04-26,locations_open,-43.8,-45.1,2020-04-19,1.3000000000000043,+,#66E8C6
TX,Health Care and Fitness,2020-04-26,locations_open,-49.6,-49.6,2020-04-19,0,,#FFD100
TX,Home and Repair,2020-04-26,locations_open,-46.7,-53.3,2020-04-19,6.599999999999994,+,#66E8C6
TX,Leisure and Entertainment,2020-04-26,locations_open,-69.1,-70.7,2020-04-19,1.6000000000000085,+,#66E8C6
TX,Other,2020-04-26,locations_open,-43.1,-48,2020-04-19,4.899999999999999,+,#66E8C6
TX,Professional Services,2020-04-26,locations_open,-34.3,-35.7,2020-04-19,1.4000000000000057,+,#66E8C6
TX,Retail,2020-04-26,locations_open,-43.6,-49.9,2020-04-19,6.299999999999997,+,#66E8C6
TX,Transportation,2020-04-26,locations_open,-13,-13,2020-04-19,0,,#FFD100
TX,Beauty & Personal Care,2020-04-26,employees_working,-89.8,-91.2,2020-04-19,1.4000000000000057,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-26,employees_working,-62.3,-65.6,2020-04-19,3.299999999999997,+,#66E8C6
TX,Food & Drink,2020-04-26,employees_working,-57.5,-59.4,2020-04-19,1.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-04-26,employees_working,-40.3,-42.3,2020-04-19,2,+,#66E8C6
TX,Home and Repair,2020-04-26,employees_working,-72.4,-78.3,2020-04-19,5.8999999999999915,+,#66E8C6
TX,Leisure and Entertainment,2020-04-26,employees_working,-81.5,-84.2,2020-04-19,2.700000000000003,+,#66E8C6
TX,Other,2020-04-26,employees_working,-54.8,-58.4,2020-04-19,3.6000000000000014,+,#66E8C6
TX,Professional Services,2020-04-26,employees_working,-42.3,-41.9,2020-04-19,-0.3999999999999986,,#F26852
TX,Retail,2020-04-26,employees_working,-44,-49.4,2020-04-19,5.399999999999999,+,#66E8C6
TX,Transportation,2020-04-26,employees_working,-36.1,-35.1,2020-04-19,-1,,#F26852
TX,Beauty & Personal Care,2020-04-27,hours_worked,-79.7,-81.3,2020-04-20,1.5999999999999943,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-27,hours_worked,-56.4,-57.2,2020-04-20,0.8000000000000043,+,#66E8C6
TX,Food & Drink,2020-04-27,hours_worked,-50.2,-52.8,2020-04-20,2.5999999999999943,+,#66E8C6
TX,Health Care and Fitness,2020-04-27,hours_worked,-34.6,-38.7,2020-04-20,4.100000000000001,+,#66E8C6
TX,Home and Repair,2020-04-27,hours_worked,-5,-13.4,2020-04-20,8.4,+,#66E8C6
TX,Leisure and Entertainment,2020-04-27,hours_worked,-59.5,-65.4,2020-04-20,5.900000000000006,+,#66E8C6
TX,Other,2020-04-27,hours_worked,-34,-37.9,2020-04-20,3.8999999999999986,+,#66E8C6
TX,Professional Services,2020-04-27,hours_worked,-40,-42.2,2020-04-20,2.200000000000003,+,#66E8C6
TX,Retail,2020-04-27,hours_worked,-39.9,-47.1,2020-04-20,7.200000000000003,+,#66E8C6
TX,Transportation,2020-04-27,hours_worked,-41.8,-41.1,2020-04-20,-0.6999999999999957,,#F26852
TX,Beauty & Personal Care,2020-04-27,locations_open,-82.5,-82.5,2020-04-20,0,,#FFD100
TX,"Charities, Education & Membership",2020-04-27,locations_open,-36.8,-36.8,2020-04-20,0,,#FFD100
TX,Food & Drink,2020-04-27,locations_open,-36.9,-40.5,2020-04-20,3.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-27,locations_open,-31.7,-31.4,2020-04-20,-0.3000000000000007,,#F26852
TX,Home and Repair,2020-04-27,locations_open,-23.5,-29.6,2020-04-20,6.100000000000001,+,#66E8C6
TX,Leisure and Entertainment,2020-04-27,locations_open,-53.5,-60.9,2020-04-20,7.399999999999999,+,#66E8C6
TX,Other,2020-04-27,locations_open,-32.8,-33.9,2020-04-20,1.1000000000000014,+,#66E8C6
TX,Professional Services,2020-04-27,locations_open,-28.1,-28.1,2020-04-20,0,,#FFD100
TX,Retail,2020-04-27,locations_open,-32.6,-38.2,2020-04-20,5.600000000000001,+,#66E8C6
TX,Transportation,2020-04-27,locations_open,-13.6,-23.2,2020-04-20,9.6,+,#66E8C6
TX,Beauty & Personal Care,2020-04-27,employees_working,-73.1,-81.4,2020-04-20,8.300000000000011,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-27,employees_working,-50.6,-51.3,2020-04-20,0.6999999999999957,+,#66E8C6
TX,Food & Drink,2020-04-27,employees_working,-48.5,-51.2,2020-04-20,2.700000000000003,+,#66E8C6
TX,Health Care and Fitness,2020-04-27,employees_working,-30.9,-35.3,2020-04-20,4.399999999999999,+,#66E8C6
TX,Home and Repair,2020-04-27,employees_working,-8.8,-14,2020-04-20,5.199999999999999,+,#66E8C6
TX,Leisure and Entertainment,2020-04-27,employees_working,-62.5,-68.7,2020-04-20,6.200000000000003,+,#66E8C6
TX,Other,2020-04-27,employees_working,-34.7,-37.5,2020-04-20,2.799999999999997,+,#66E8C6
TX,Professional Services,2020-04-27,employees_working,-35.8,-37.9,2020-04-20,2.1000000000000014,+,#66E8C6
TX,Retail,2020-04-27,employees_working,-38.1,-44.3,2020-04-20,6.199999999999996,+,#66E8C6
TX,Transportation,2020-04-27,employees_working,-32.8,-31.7,2020-04-20,-1.0999999999999979,,#F26852
TX,Beauty & Personal Care,2020-04-28,hours_worked,-80.8,-85.5,2020-04-21,4.700000000000003,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-28,hours_worked,-60.9,-64.5,2020-04-21,3.6000000000000014,+,#66E8C6
TX,Food & Drink,2020-04-28,hours_worked,-49.6,-52.2,2020-04-21,2.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-28,hours_worked,-35.4,-40.2,2020-04-21,4.800000000000004,+,#66E8C6
TX,Home and Repair,2020-04-28,hours_worked,-10.3,-11.9,2020-04-21,1.5999999999999996,+,#66E8C6
TX,Leisure and Entertainment,2020-04-28,hours_worked,-59.3,-63,2020-04-21,3.700000000000003,+,#66E8C6
TX,Other,2020-04-28,hours_worked,-36.5,-38.7,2020-04-21,2.200000000000003,+,#66E8C6
TX,Professional Services,2020-04-28,hours_worked,-42.4,-44.9,2020-04-21,2.5,+,#66E8C6
TX,Retail,2020-04-28,hours_worked,-39.6,-46.6,2020-04-21,7,+,#66E8C6
TX,Transportation,2020-04-28,hours_worked,-31,-38.9,2020-04-21,7.899999999999999,+,#66E8C6
TX,Beauty & Personal Care,2020-04-28,locations_open,-78.8,-87.3,2020-04-21,8.5,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-28,locations_open,-44.4,-45.1,2020-04-21,0.7000000000000028,+,#66E8C6
TX,Food & Drink,2020-04-28,locations_open,-37.1,-39.8,2020-04-21,2.6999999999999957,+,#66E8C6
TX,Health Care and Fitness,2020-04-28,locations_open,-34.4,-34.4,2020-04-21,0,,#FFD100
TX,Home and Repair,2020-04-28,locations_open,-29.5,-28.3,2020-04-21,-1.1999999999999993,,#F26852
TX,Leisure and Entertainment,2020-04-28,locations_open,-55,-60.2,2020-04-21,5.200000000000003,+,#66E8C6
TX,Other,2020-04-28,locations_open,-34.7,-35.4,2020-04-21,0.6999999999999957,+,#66E8C6
TX,Professional Services,2020-04-28,locations_open,-30.6,-30.6,2020-04-21,0,,#FFD100
TX,Retail,2020-04-28,locations_open,-33.4,-39.2,2020-04-21,5.800000000000004,+,#66E8C6
TX,Transportation,2020-04-28,locations_open,-20,-23.2,2020-04-21,3.1999999999999993,+,#66E8C6
TX,Beauty & Personal Care,2020-04-28,employees_working,-77.7,-82.9,2020-04-21,5.200000000000003,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-28,employees_working,-58.7,-60.4,2020-04-21,1.6999999999999957,+,#66E8C6
TX,Food & Drink,2020-04-28,employees_working,-48.5,-51.1,2020-04-21,2.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-28,employees_working,-34,-38.1,2020-04-21,4.100000000000001,+,#66E8C6
TX,Home and Repair,2020-04-28,employees_working,-11.5,-12,2020-04-21,0.5,+,#66E8C6
TX,Leisure and Entertainment,2020-04-28,employees_working,-62.6,-65.8,2020-04-21,3.1999999999999957,+,#66E8C6
TX,Other,2020-04-28,employees_working,-37.5,-40,2020-04-21,2.5,+,#66E8C6
TX,Professional Services,2020-04-28,employees_working,-36.9,-40.2,2020-04-21,3.3000000000000043,+,#66E8C6
TX,Retail,2020-04-28,employees_working,-38.3,-44.5,2020-04-21,6.200000000000003,+,#66E8C6
TX,Transportation,2020-04-28,employees_working,-24.3,-29.3,2020-04-21,5,+,#66E8C6
TX,Beauty & Personal Care,2020-04-29,hours_worked,-81.5,-83.8,2020-04-22,2.299999999999997,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-29,hours_worked,-59.2,-64.8,2020-04-22,5.599999999999994,+,#66E8C6
TX,Food & Drink,2020-04-29,hours_worked,-48.7,-52,2020-04-22,3.299999999999997,+,#66E8C6
TX,Health Care and Fitness,2020-04-29,hours_worked,-34.4,-38.4,2020-04-22,4,+,#66E8C6
TX,Home and Repair,2020-04-29,hours_worked,-3,-14.3,2020-04-22,11.3,+,#66E8C6
TX,Leisure and Entertainment,2020-04-29,hours_worked,-60.8,-65.1,2020-04-22,4.299999999999997,+,#66E8C6
TX,Other,2020-04-29,hours_worked,-34.7,-38.4,2020-04-22,3.6999999999999957,+,#66E8C6
TX,Professional Services,2020-04-29,hours_worked,-40.6,-42.1,2020-04-22,1.5,+,#66E8C6
TX,Retail,2020-04-29,hours_worked,-39.7,-46,2020-04-22,6.299999999999997,+,#66E8C6
TX,Transportation,2020-04-29,hours_worked,-38,-35.9,2020-04-22,-2.1000000000000014,,#F26852
TX,Beauty & Personal Care,2020-04-29,locations_open,-86.2,-88.2,2020-04-22,2,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-29,locations_open,-43.9,-48.5,2020-04-22,4.600000000000001,+,#66E8C6
TX,Food & Drink,2020-04-29,locations_open,-36,-39.1,2020-04-22,3.1000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-04-29,locations_open,-33.3,-35,2020-04-22,1.7000000000000028,+,#66E8C6
TX,Home and Repair,2020-04-29,locations_open,-24.3,-34.4,2020-04-22,10.099999999999998,+,#66E8C6
TX,Leisure and Entertainment,2020-04-29,locations_open,-60.5,-63.8,2020-04-22,3.299999999999997,+,#66E8C6
TX,Other,2020-04-29,locations_open,-35.4,-35.8,2020-04-22,0.3999999999999986,+,#66E8C6
TX,Professional Services,2020-04-29,locations_open,-28.9,-29.4,2020-04-22,0.5,+,#66E8C6
TX,Retail,2020-04-29,locations_open,-32.9,-39.6,2020-04-22,6.700000000000003,+,#66E8C6
TX,Transportation,2020-04-29,locations_open,-20.6,-26.7,2020-04-22,6.099999999999998,+,#66E8C6
TX,Beauty & Personal Care,2020-04-29,employees_working,-78.4,-81.3,2020-04-22,2.8999999999999915,+,#66E8C6
TX,"Charities, Education & Membership",2020-04-29,employees_working,-56.8,-61.5,2020-04-22,4.700000000000003,+,#66E8C6
TX,Food & Drink,2020-04-29,employees_working,-47.6,-50.8,2020-04-22,3.1999999999999957,+,#66E8C6
